Result	Lemma	Gender	Case	Tense	Voice	Mood	Person	Number	Gloss	Part	Chapter	Adverb/particle Type	Reference	Sense	Pronoun Type
τὴν	ὁ	feminine	accusative	-	-	-	-	singular	-	article	-	-	Re 22:14,Re 21:26,Re 21:26,Re 21:24,Re 21:16,Re 21:15,Re 21:11,Re 21:10,Re 21:10,Re 21:9,Re 21:9,Re 21:2,Re 21:2,Re 20:15,Re 20:14,Re 20:10,Re 20:9,Re 20:9,Re 20:9,Re 20:4,Re 20:4,Re 20:4,Re 20:3,Re 20:1,Re 20:1,Re 19:20,Re 19:15,Re 19:12,Re 19:10,Re 19:7,Re 19:2,Re 19:2,Re 19:2,Re 18:21,Re 18:17,Re 17:17,Re 17:17,Re 17:16,Re 17:13,Re 17:6,Re 16:17,Re 16:15,Re 16:12,Re 16:10,Re 16:9,Re 16:8,Re 16:4,Re 16:3,Re 16:3,Re 16:2,Re 16:2,Re 16:1,Re 15:3,Re 15:3,Re 15:2,Re 15:2,Re 14:19,Re 14:19,Re 14:19,Re 14:16,Re 14:14,Re 14:12,Re 14:11,Re 14:9,Re 14:9,Re 14:7,Re 14:3,Re 13:14,Re 13:13,Re 13:12,Re 13:12,Re 13:6,Re 13:4,Re 13:2,Re 12:18,Re 12:17,Re 12:14,Re 12:13,Re 12:13,Re 12:12,Re 12:12,Re 12:11,Re 12:9,Re 12:9,Re 12:6,Re 12:4,Re 11:18,Re 11:17,Re 11:17,Re 11:7,Re 11:6,Re 11:6,Re 11:2,Re 11:2,Re 11:2,Re 11:2,Re 10:9,Re 10:6,Re 10:6,Re 10:5,Re 10:5,Re 9:15,Re 9:14,Re 9:4,Re 9:3,Re 9:1,Re 8:8,Re 8:7,Re 8:5,Re 8:1,Re 8:1,Re 7:3,Re 7:3,Re 7:2,Re 7:2,Re 6:13,Re 6:12,Re 6:12,Re 6:9,Re 6:9,Re 6:7,Re 6:7,Re 6:5,Re 6:5,Re 6:4,Re 6:3,Re 6:3,Re 5:12,Re 5:6,Re 5:1,Re 4:11,Re 4:11,Re 4:11,Re 3:20,Re 3:20,Re 3:7,Re 2:24,Re 2:20,Re 2:19,Re 2:19,Re 2:19,Re 2:19,Re 2:17,Re 2:15,Re 2:14,Re 2:13,Re 2:12,Re 2:12,Re 2:12,Re 2:9,Re 2:9,Re 2:9,Re 2:5,Re 2:4,Re 2:4,Re 2:2,Re 1:17,Re 1:12,Re 1:9,Re 1:2,Jud 6,Jud 4,2 Jn 10,2 Jn 2,2 Jn 2,2 Jn 1,1 Jn 5:12,1 Jn 5:12,1 Jn 5:10,1 Jn 5:10,1 Jn 5:9,1 Jn 4:21,1 Jn 4:16,1 Jn 3:19,1 Jn 3:16,1 Jn 3:16,1 Jn 3:14,1 Jn 3:8,1 Jn 3:7,1 Jn 3:4,1 Jn 3:4,1 Jn 3:3,1 Jn 2:29,1 Jn 2:25,1 Jn 2:25,1 Jn 2:21,1 Jn 1:6,1 Jn 1:2,1 Jn 1:2,2 Pe 3:16,2 Pe 3:15,2 Pe 3:15,2 Pe 3:12,2 Pe 3:1,2 Pe 2:21,2 Pe 2:16,2 Pe 2:13,2 Pe 1:18,2 Pe 1:16,2 Pe 1:15,2 Pe 1:15,2 Pe 1:11,2 Pe 1:10,2 Pe 1:8,2 Pe 1:7,2 Pe 1:7,2 Pe 1:6,2 Pe 1:6,2 Pe 1:6,2 Pe 1:5,2 Pe 1:5,1 Pe 5:10,1 Pe 5:7,1 Pe 5:6,1 Pe 5:5,1 Pe 4:8,1 Pe 4:4,1 Pe 4:1,1 Pe 3:16,1 Pe 3:10,1 Pe 3:2,1 Pe 2:17,1 Pe 2:16,1 Pe 2:15,1 Pe 2:12,1 Pe 1:21,1 Pe 1:13,Jas 5:12,Jas 5:11,Jas 4:13,Jas 3:8,Jas 2:18,Jas 2:18,Jas 2:8,Jas 2:3,Jas 2:3,Jas 2:1,Heb 13:14,Heb 13:9,Heb 13:7,Heb 13:7,Heb 12:27,Heb 12:26,Heb 12:26,Heb 12:17,Heb 12:4,Heb 12:1,Heb 11:39,Heb 11:35,Heb 11:29,Heb 11:28,Heb 11:26,Heb 11:10,Heb 10:36,Heb 10:35,Heb 10:34,Heb 10:26,Heb 10:25,Heb 10:25,Heb 10:23,Heb 10:19,Heb 10:16,Heb 10:1,Heb 9:21,Heb 9:15,Heb 9:14,Heb 9:13,Heb 9:8,Heb 9:7,Heb 9:6,Heb 9:4,Heb 8:13,Heb 8:10,Heb 8:9,Heb 8:5,Heb 7:24,Heb 7:17,Heb 7:15,Heb 7:11,Heb 7:11,Heb 7:5,Heb 6:20,Heb 6:11,Heb 6:11,Heb 6:1,Heb 5:14,Heb 5:10,Heb 5:8,Heb 5:6,Heb 5:4,Heb 4:11,Heb 4:10,Heb 4:5,Heb 4:3,Heb 4:3,Heb 4:1,Heb 3:18,Heb 3:14,Heb 3:11,Heb 3:8,Heb 3:6,Heb 2:5,Heb 2:5,Heb 2:4,Heb 1:10,Heb 1:6,Phm 9,Phm 5,Phm 5,Tt 2:13,Tt 2:12,Tt 2:10,Tt 2:10,Tt 1:14,Tt 1:9,2 Ti 4:18,2 Ti 4:18,2 Ti 4:8,2 Ti 4:7,2 Ti 4:5,2 Ti 4:4,2 Ti 4:1,2 Ti 4:1,2 Ti 3:16,2 Ti 3:8,2 Ti 3:5,2 Ti 2:19,2 Ti 2:18,2 Ti 2:18,2 Ti 1:16,2 Ti 1:14,2 Ti 1:12,2 Ti 1:12,2 Ti 1:9,2 Ti 1:3,1 Ti 6:21,1 Ti 6:20,1 Ti 6:14,1 Ti 6:13,1 Ti 6:12,1 Ti 6:5,1 Ti 5:12,1 Ti 5:8,1 Ti 4:3,1 Ti 4:2,1 Ti 1:19,1 Ti 1:18,1 Ti 1:18,1 Ti 1:16,1 Ti 1:4,2 Th 3:16,2 Th 3:6,2 Th 3:5,2 Th 3:5,2 Th 2:10,2 Th 1:12,1 Th 5:27,1 Th 4:15,1 Th 3:11,1 Th 3:6,1 Th 3:6,1 Th 3:5,1 Th 2:12,1 Th 2:1,1 Th 2:1,1 Th 1:4,Col 4:17,Col 4:16,Col 4:15,Col 4:11,Col 4:1,Col 3:24,Col 3:14,Col 3:5,Col 2:19,Col 2:19,Col 2:8,Col 2:5,Col 1:29,Col 1:29,Col 1:25,Col 1:25,Col 1:14,Col 1:14,Col 1:13,Col 1:12,Col 1:9,Col 1:8,Col 1:6,Col 1:5,Col 1:5,Col 1:4,Col 1:4,Php 4:16,Php 3:21,Php 3:11,Php 3:11,Php 3:10,Php 3:10,Php 3:9,Php 3:9,Php 3:9,Php 3:6,Php 3:6,Php 3:2,Php 2:22,Php 2:12,Php 2:2,Php 2:2,Php 1:25,Php 1:23,Php 1:20,Php 1:4,Eph 6:17,Eph 6:17,Eph 6:14,Eph 6:13,Eph 6:11,Eph 6:9,Eph 6:2,Eph 5:33,Eph 5:32,Eph 5:31,Eph 5:31,Eph 5:29,Eph 5:29,Eph 5:28,Eph 5:27,Eph 5:25,Eph 4:22,Eph 4:18,Eph 4:18,Eph 4:18,Eph 4:16,Eph 4:14,Eph 4:13,Eph 4:3,Eph 3:20,Eph 3:20,Eph 3:19,Eph 3:12,Eph 3:7,Eph 3:7,Eph 3:4,Eph 3:2,Eph 2:18,Eph 2:16,Eph 2:14,Eph 2:4,Eph 1:19,Eph 1:15,Eph 1:15,Eph 1:15,Eph 1:11,Eph 1:9,Eph 1:7,Eph 1:7,Eph 1:5,Ga 6:8,Ga 5:24,Ga 5:13,Ga 4:30,Ga 4:20,Ga 4:5,Ga 3:23,Ga 3:23,Ga 3:17,Ga 3:14,Ga 2:21,Ga 2:14,Ga 2:9,Ga 2:9,Ga 2:9,Ga 2:4,Ga 1:13,Ga 1:13,2 Co 13:10,2 Co 13:9,2 Co 12:13,2 Co 11:32,2 Co 11:12,2 Co 11:8,2 Co 10:5,2 Co 9:14,2 Co 9:5,2 Co 9:2,2 Co 8:24,2 Co 8:19,2 Co 8:17,2 Co 8:16,2 Co 8:9,2 Co 8:6,2 Co 8:4,2 Co 8:4,2 Co 8:1,2 Co 8:1,2 Co 7:15,2 Co 7:12,2 Co 7:12,2 Co 7:7,2 Co 6:13,2 Co 6:1,2 Co 5:18,2 Co 4:15,2 Co 4:15,2 Co 4:10,2 Co 4:1,2 Co 3:18,2 Co 3:18,2 Co 3:15,2 Co 3:7,2 Co 3:7,2 Co 2:14,2 Co 2:12,2 Co 2:9,2 Co 2:4,2 Co 1:23,2 Co 1:16,1 Co 16:15,1 Co 16:3,1 Co 15:50,1 Co 15:49,1 Co 15:49,1 Co 15:31,1 Co 15:24,1 Co 15:9,1 Co 14:12,1 Co 14:11,1 Co 14:1,1 Co 13:2,1 Co 13:2,1 Co 11:25,1 Co 11:24,1 Co 11:9,1 Co 11:7,1 Co 11:5,1 Co 11:4,1 Co 10:29,1 Co 10:29,1 Co 10:28,1 Co 10:27,1 Co 10:25,1 Co 10:13,1 Co 10:1,1 Co 8:12,1 Co 7:40,1 Co 7:38,1 Co 7:37,1 Co 7:36,1 Co 7:26,1 Co 7:16,1 Co 7:5,1 Co 7:3,1 Co 7:2,1 Co 6:18,1 Co 5:7,1 Co 4:19,1 Co 3:10,1 Co 3:10,1 Co 2:7,1 Co 1:26,1 Co 1:20,1 Co 1:19,1 Co 1:19,1 Co 1:7,Ro 16:22,Ro 16:17,Ro 16:15,Ro 16:13,Ro 16:12,Ro 16:5,Ro 16:1,Ro 15:24,Ro 15:17,Ro 15:15,Ro 15:15,Ro 15:4,Ro 15:4,Ro 14:6,Ro 13:7,Ro 13:7,Ro 13:5,Ro 13:5,Ro 13:4,Ro 13:3,Ro 12:20,Ro 12:13,Ro 12:6,Ro 12:6,Ro 12:6,Ro 12:4,Ro 12:1,Ro 11:28,Ro 11:18,Ro 11:14,Ro 11:13,Ro 10:21,Ro 10:18,Ro 10:7,Ro 10:5,Ro 10:5,Ro 10:3,Ro 10:3,Ro 9:30,Ro 9:25,Ro 9:22,Ro 9:17,Ro 8:36,Ro 8:23,Ro 8:23,Ro 8:21,Ro 8:19,Ro 8:18,Ro 8:3,Ro 7:14,Ro 7:7,Ro 6:19,Ro 6:19,Ro 5:17,Ro 5:11,Ro 5:8,Ro 5:2,Ro 5:2,Ro 4:25,Ro 4:20,Ro 4:19,Ro 4:16,Ro 4:11,Ro 4:9,Ro 4:9,Ro 3:26,Ro 3:25,Ro 3:7,Ro 3:5,Ro 3:3,Ro 2:20,Ro 2:5,Ro 1:27,Ro 1:27,Ro 1:27,Ro 1:26,Ro 1:26,Ro 1:25,Ro 1:23,Ro 1:18,Ac 28:31,Ac 28:23,Ac 28:23,Ac 28:20,Ac 28:20,Ac 28:14,Ac 28:3,Ac 28:2,Ac 27:44,Ac 27:43,Ac 27:41,Ac 27:40,Ac 27:39,Ac 27:38,Ac 27:30,Ac 27:30,Ac 27:21,Ac 27:21,Ac 27:19,Ac 27:17,Ac 27:13,Ac 27:9,Ac 27:7,Ac 27:7,Ac 27:6,Ac 27:5,Ac 27:4,Ac 27:2,Ac 27:1,Ac 26:20,Ac 26:14,Ac 26:13,Ac 26:13,Ac 26:12,Ac 26:10,Ac 26:5,Ac 26:4,Ac 26:4,Ac 26:1,Ac 25:21,Ac 25:20,Ac 25:3,Ac 24:14,Ac 24:12,Ac 24:5,Ac 23:33,Ac 23:33,Ac 23:32,Ac 23:31,Ac 23:28,Ac 23:21,Ac 23:16,Ac 23:16,Ac 23:13,Ac 23:10,Ac 22:28,Ac 22:24,Ac 22:22,Ac 22:9,Ac 22:4,Ac 21:38,Ac 21:37,Ac 21:35,Ac 21:34,Ac 21:26,Ac 21:24,Ac 21:13,Ac 21:11,Ac 21:3,Ac 21:1,Ac 21:1,Ac 20:32,Ac 20:29,Ac 20:28,Ac 20:27,Ac 20:25,Ac 20:24,Ac 20:24,Ac 20:21,Ac 20:18,Ac 20:16,Ac 20:16,Ac 20:14,Ac 20:13,Ac 20:6,Ac 20:3,Ac 20:2,Ac 19:40,Ac 19:37,Ac 19:35,Ac 19:33,Ac 19:22,Ac 19:22,Ac 19:21,Ac 19:17,Ac 19:10,Ac 19:9,Ac 19:8,Ac 18:27,Ac 18:26,Ac 18:25,Ac 18:23,Ac 18:22,Ac 18:19,Ac 18:18,Ac 18:18,Ac 18:6,Ac 17:31,Ac 17:18,Ac 17:16,Ac 17:14,Ac 17:10,Ac 17:6,Ac 17:5,Ac 17:1,Ac 17:1,Ac 16:40,Ac 16:27,Ac 16:24,Ac 16:20,Ac 16:19,Ac 16:16,Ac 16:14,Ac 16:8,Ac 16:7,Ac 16:7,Ac 16:6,Ac 15:41,Ac 15:41,Ac 15:30,Ac 15:23,Ac 15:16,Ac 15:16,Ac 15:3,Ac 14:27,Ac 14:24,Ac 14:24,Ac 14:22,Ac 14:21,Ac 14:21,Ac 14:20,Ac 14:11,Ac 14:6,Ac 14:1,Ac 13:32,Ac 13:22,Ac 13:19,Ac 13:15,Ac 13:14,Ac 13:14,Ac 13:6,Ac 13:1,Ac 12:25,Ac 12:23,Ac 12:20,Ac 12:14,Ac 12:13,Ac 12:12,Ac 12:10,Ac 12:10,Ac 12:10,Ac 12:10,Ac 12:7,Ac 12:6,Ac 11:28,Ac 11:23,Ac 11:23,Ac 11:18,Ac 11:17,Ac 11:11,Ac 11:1,Ac 10:30,Ac 10:24,Ac 10:17,Ac 10:8,Ac 9:17,Ac 9:11,Ac 9:11,Ac 9:6,Ac 9:4,Ac 8:39,Ac 8:36,Ac 8:33,Ac 8:26,Ac 8:26,Ac 8:20,Ac 8:19,Ac 8:5,Ac 8:3,Ac 8:1,Ac 8:1,Ac 7:60,Ac 7:43,Ac 7:34,Ac 7:14,Ac 7:11,Ac 7:4,Ac 7:3,Ac 5:28,Ac 5:21,Ac 5:11,Ac 4:30,Ac 4:13,Ac 4:5,Ac 4:3,Ac 4:2,Ac 4:2,Ac 3:16,Ac 3:10,Ac 3:2,Ac 3:2,Ac 3:1,Ac 3:1,Ac 2:38,Ac 2:37,Ac 2:27,Ac 2:20,Ac 2:14,Ac 2:9,Ac 2:9,Ac 2:1,Ac 1:20,Ac 1:16,Ac 1:6,Ac 1:4,Jn 21:11,Jn 21:9,Jn 21:7,Jn 20:27,Jn 20:27,Jn 20:25,Jn 20:25,Jn 20:20,Jn 20:9,Jn 19:42,Jn 19:34,Jn 19:30,Jn 19:26,Jn 18:15,Jn 18:11,Jn 18:11,Jn 18:3,Jn 17:24,Jn 17:24,Jn 17:22,Jn 17:13,Jn 17:13,Jn 16:22,Jn 16:21,Jn 16:7,Jn 16:6,Jn 15:13,Jn 14:27,Jn 14:5,Jn 14:4,Jn 13:38,Jn 13:37,Jn 13:29,Jn 13:18,Jn 13:9,Jn 12:43,Jn 12:43,Jn 12:41,Jn 12:40,Jn 12:27,Jn 12:25,Jn 12:25,Jn 12:24,Jn 12:12,Jn 12:7,Jn 11:56,Jn 11:54,Jn 11:45,Jn 11:40,Jn 11:31,Jn 11:30,Jn 11:28,Jn 11:19,Jn 11:7,Jn 11:5,Jn 11:5,Jn 10:18,Jn 10:17,Jn 10:15,Jn 10:11,Jn 10:6,Jn 10:5,Jn 10:4,Jn 10:1,Jn 9:7,Jn 8:56,Jn 8:56,Jn 8:50,Jn 8:45,Jn 8:43,Jn 8:43,Jn 8:40,Jn 8:34,Jn 8:32,Jn 8:25,Jn 8:15,Jn 8:8,Jn 8:6,Jn 7:35,Jn 7:24,Jn 7:22,Jn 7:18,Jn 7:18,Jn 7:18,Jn 7:10,Jn 7:8,Jn 7:8,Jn 7:3,Jn 6:56,Jn 6:54,Jn 6:53,Jn 6:52,Jn 6:42,Jn 6:27,Jn 6:27,Jn 6:27,Jn 6:27,Jn 6:16,Jn 5:44,Jn 5:44,Jn 5:42,Jn 5:36,Jn 5:34,Jn 5:24,Jn 5:22,Jn 5:7,Jn 4:54,Jn 4:52,Jn 4:47,Jn 4:46,Jn 4:45,Jn 4:45,Jn 4:43,Jn 4:42,Jn 4:28,Jn 4:28,Jn 4:10,Jn 4:8,Jn 4:3,Jn 4:3,Jn 3:33,Jn 3:32,Jn 3:29,Jn 3:29,Jn 3:24,Jn 3:22,Jn 3:21,Jn 3:11,Jn 3:8,Jn 3:5,Jn 3:4,Jn 3:3,Jn 2:11,Jn 1:48,Jn 1:43,Jn 1:39,Jn 1:29,Jn 1:23,Jn 1:14,Lk 24:49,Lk 24:28,Lk 24:26,Lk 23:56,Lk 23:51,Lk 23:48,Lk 23:44,Lk 23:42,Lk 22:54,Lk 22:44,Lk 22:19,Lk 22:10,Lk 22:10,Lk 21:29,Lk 20:28,Lk 20:23,Lk 20:21,Lk 20:19,Lk 20:9,Lk 20:2,Lk 19:41,Lk 19:30,Lk 19:24,Lk 19:15,Lk 19:1,Lk 18:35,Lk 18:25,Lk 18:24,Lk 18:20,Lk 18:17,Lk 18:9,Lk 18:8,Lk 18:5,Lk 17:33,Lk 17:27,Lk 17:24,Lk 17:2,Lk 16:24,Lk 16:18,Lk 16:8,Lk 16:8,Lk 16:3,Lk 15:22,Lk 15:22,Lk 15:14,Lk 15:13,Lk 15:9,Lk 15:8,Lk 15:3,Lk 14:28,Lk 14:26,Lk 14:26,Lk 14:26,Lk 14:8,Lk 13:34,Lk 13:25,Lk 13:25,Lk 13:20,Lk 13:7,Lk 13:6,Lk 12:54,Lk 12:53,Lk 12:53,Lk 12:53,Lk 12:53,Lk 12:49,Lk 12:41,Lk 12:32,Lk 12:31,Lk 12:25,Lk 12:20,Lk 12:13,Lk 12:5,Lk 11:52,Lk 11:43,Lk 11:42,Lk 11:42,Lk 11:33,Lk 11:31,Lk 11:22,Lk 11:21,Lk 11:8,Lk 11:7,Lk 10:42,Lk 10:35,Lk 10:19,Lk 10:19,Lk 10:4,Lk 9:60,Lk 9:58,Lk 9:36,Lk 9:34,Lk 9:32,Lk 9:31,Lk 9:27,Lk 9:24,Lk 9:3,Lk 9:2,Lk 8:51,Lk 8:51,Lk 8:39,Lk 8:34,Lk 8:33,Lk 8:31,Lk 8:27,Lk 8:26,Lk 8:23,Lk 8:12,Lk 8:8,Lk 8:8,Lk 8:6,Lk 8:5,Lk 8:1,Lk 7:50,Lk 7:46,Lk 7:44,Lk 7:44,Lk 7:44,Lk 7:30,Lk 7:27,Lk 7:24,Lk 7:6,Lk 7:5,Lk 6:49,Lk 6:48,Lk 6:42,Lk 6:42,Lk 6:41,Lk 6:41,Lk 6:29,Lk 6:29,Lk 6:24,Lk 6:10,Lk 6:8,Lk 6:6,Lk 5:20,Lk 5:13,Lk 5:11,Lk 5:2,Lk 5:1,Lk 4:43,Lk 4:38,Lk 4:25,Lk 4:23,Lk 4:23,Lk 4:16,Lk 4:14,Lk 4:6,Lk 4:6,Lk 3:17,Lk 3:17,Lk 3:9,Lk 3:4,Lk 3:3,Lk 2:39,Lk 2:35,Lk 2:34,Lk 2:8,Lk 2:4,Lk 2:3,Lk 2:1,Lk 1:48,Lk 1:40,Lk 1:39,Lk 1:4,Mk 16:14,Mk 16:7,Mk 15:46,Mk 15:43,Mk 15:33,Mk 15:20,Mk 15:19,Mk 15:16,Mk 14:54,Mk 14:52,Mk 14:47,Mk 14:28,Mk 14:16,Mk 14:13,Mk 14:3,Mk 13:34,Mk 13:34,Mk 13:28,Mk 13:24,Mk 12:24,Mk 12:19,Mk 12:15,Mk 12:14,Mk 12:12,Mk 12:10,Mk 11:28,Mk 11:23,Mk 11:20,Mk 11:8,Mk 11:2,Mk 11:2,Mk 10:46,Mk 10:45,Mk 10:25,Mk 10:24,Mk 10:23,Mk 10:19,Mk 10:15,Mk 10:11,Mk 10:10,Mk 10:7,Mk 10:7,Mk 10:5,Mk 10:5,Mk 9:47,Mk 9:47,Mk 9:45,Mk 9:45,Mk 9:43,Mk 9:43,Mk 9:42,Mk 9:1,Mk 8:36,Mk 8:35,Mk 8:26,Mk 8:17,Mk 7:32,Mk 7:31,Mk 7:30,Mk 7:19,Mk 7:19,Mk 7:17,Mk 7:10,Mk 7:9,Mk 7:9,Mk 7:8,Mk 7:8,Mk 7:5,Mk 7:3,Mk 6:55,Mk 6:53,Mk 6:28,Mk 6:27,Mk 6:25,Mk 6:24,Mk 6:18,Mk 6:17,Mk 6:8,Mk 6:6,Mk 6:1,Mk 5:40,Mk 5:33,Mk 5:32,Mk 5:30,Mk 5:21,Mk 5:14,Mk 5:13,Mk 5:3,Mk 5:1,Mk 4:32,Mk 4:30,Mk 4:21,Mk 4:21,Mk 4:20,Mk 4:20,Mk 4:15,Mk 4:13,Mk 4:8,Mk 4:8,Mk 4:4,Mk 4:1,Mk 4:1,Mk 3:27,Mk 3:27,Mk 3:7,Mk 3:5,Mk 3:3,Mk 3:1,Mk 3:1,Mk 2:13,Mk 2:5,Mk 2:4,Mk 2:2,Mk 1:41,Mk 1:39,Mk 1:33,Mk 1:29,Mk 1:28,Mk 1:21,Mk 1:16,Mk 1:14,Mk 1:12,Mk 1:6,Mk 1:3,Mk 1:2,Mt 28:16,Mt 28:11,Mt 28:10,Mt 28:7,Mt 27:62,Mt 27:53,Mt 27:53,Mt 27:46,Mt 27:45,Mt 27:37,Mt 27:31,Mt 27:30,Mt 27:27,Mt 27:9,Mt 26:65,Mt 26:52,Mt 26:51,Mt 26:51,Mt 26:32,Mt 26:23,Mt 26:18,Mt 26:3,Mt 25:34,Mt 25:23,Mt 25:21,Mt 25:15,Mt 25:13,Mt 25:13,Mt 24:45,Mt 24:43,Mt 24:38,Mt 24:32,Mt 24:29,Mt 24:12,Mt 23:36,Mt 23:24,Mt 23:23,Mt 23:23,Mt 23:15,Mt 23:13,Mt 23:6,Mt 22:29,Mt 22:25,Mt 22:24,Mt 22:18,Mt 22:16,Mt 22:7,Mt 22:5,Mt 21:38,Mt 21:31,Mt 21:23,Mt 21:21,Mt 21:18,Mt 21:7,Mt 21:2,Mt 21:2,Mt 20:30,Mt 20:28,Mt 20:9,Mt 20:6,Mt 20:6,Mt 20:2,Mt 19:24,Mt 19:23,Mt 19:19,Mt 19:17,Mt 19:12,Mt 19:9,Mt 19:8,Mt 19:5,Mt 19:3,Mt 18:32,Mt 18:25,Mt 18:9,Mt 18:9,Mt 18:8,Mt 18:3,Mt 17:25,Mt 17:20,Mt 16:27,Mt 16:26,Mt 16:25,Mt 16:18,Mt 15:35,Mt 15:29,Mt 15:17,Mt 15:15,Mt 15:6,Mt 15:4,Mt 15:3,Mt 15:3,Mt 15:2,Mt 14:35,Mt 14:34,Mt 14:31,Mt 14:25,Mt 14:8,Mt 14:3,Mt 14:1,Mt 13:58,Mt 13:54,Mt 13:50,Mt 13:47,Mt 13:42,Mt 13:41,Mt 13:36,Mt 13:36,Mt 13:30,Mt 13:23,Mt 13:19,Mt 13:18,Mt 13:8,Mt 13:8,Mt 13:4,Mt 13:1,Mt 12:49,Mt 12:42,Mt 12:29,Mt 12:29,Mt 12:20,Mt 12:19,Mt 12:13,Mt 12:9,Mt 11:16,Mt 11:10,Mt 11:7,Mt 10:39,Mt 10:34,Mt 10:29,Mt 10:28,Mt 10:23,Mt 10:12,Mt 9:29,Mt 9:28,Mt 9:26,Mt 9:23,Mt 9:18,Mt 9:6,Mt 9:2,Mt 9:1,Mt 8:33,Mt 8:32,Mt 8:31,Mt 8:28,Mt 8:20,Mt 8:14,Mt 8:14,Mt 8:8,Mt 8:3,Mt 7:26,Mt 7:26,Mt 7:25,Mt 7:24,Mt 7:24,Mt 7:23,Mt 7:21,Mt 7:14,Mt 7:13,Mt 7:5,Mt 7:3,Mt 6:34,Mt 6:33,Mt 6:33,Mt 6:27,Mt 6:17,Mt 6:6,Mt 6:1,Mt 5:39,Mt 5:39,Mt 5:32,Mt 5:31,Mt 5:22,Mt 5:20,Mt 5:15,Mt 5:6,Mt 5:5,Mt 4:24,Mt 4:18,Mt 4:18,Mt 4:13,Mt 4:13,Mt 4:12,Mt 4:8,Mt 4:5,Mt 4:1,Mt 3:12,Mt 3:12,Mt 3:10,Mt 3:4,Mt 3:3,Mt 2:21,Mt 2:20,Mt 2:14,Mt 2:13,Mt 2:12,Mt 2:11,Mt 1:24,Mt 1:20,Mt 1:12	-	-
τὴν	ὁ	feminine	accusative	-	-	-	-	singular	-	article	-	-	Lk 18:8,Lk 18:7	to exact justice	-
τὸ	ὁ	neuter	accusative	-	-	-	-	singular	-	article	-	-	Jn 12:36	to trust in Jesus ⇔ trust in the Light	-
τὸ	ὁ	neuter	nominative, accusative	-	-	-	-	singular	-	article	-	-	Ro 14:16	good (valuable)	-
τὸ	ὁ	neuter	nominative	-	-	-	-	singular	-	article	-	-	1 Co 1:25	stupidity	-
τὸ	ὁ	neuter	nominative	-	-	-	-	singular	-	article	-	-	Ro 2:4	kindness (quality)	-
τὸ	ὁ	neuter	accusative	-	-	-	-	singular	-	article	-	-	Lk 11:40,Lk 11:39,Mt 23:25	outside (surface)	-
τὸ	ὁ	neuter	nominative	-	-	-	-	singular	-	article	-	-	1 Co 13:10	imperfection	-
τὸ	ὁ	neuter	nominative	-	-	-	-	singular	-	article	-	-	Jn 9:30	wonder	-
τὸ	ὁ	neuter	accusative	-	-	-	-	singular	-	article	-	-	Jn 12:16	at first	-
τὸ	ὁ	neuter	nominative, accusative	-	-	-	-	singular	-	article	-	-	1 Co 13:10	perfection (state)	-
τὸ	ὁ	neuter	accusative	-	-	-	-	singular	-	article	-	-	Lk 11:40,Mt 23:26	inside (surface)	-
τὸ	ὁ	neuter	accusative	-	-	-	-	singular	-	article	-	-	Lk 6:45	evil (quality)	-
τὸ	ὁ	neuter	accusative	-	-	-	-	singular	-	article	-	-	1 Co 10:33,1 Co 7:35	purposeful advantage	-
τὸ	ὁ	neuter	accusative	-	-	-	-	singular	-	article	-	-	3 Jn 11,Ro 16:19,Ro 13:4,Ro 13:3,Ro 7:21,Ro 7:18,Ro 2:10,Lk 6:45	good (moral concept)	-
τὸ	ὁ	neuter	nominative	-	-	-	-	singular	-	article	-	-	Ro 1:19	knowable (thing)	-
τὸ	ὁ	neuter	accusative	-	-	-	-	singular	-	article	-	-	Ac 24:25	now (time)	-
τὸ	ὁ	neuter	accusative, nominative	-	-	-	-	singular	-	article	-	-	1 Ti 1:13,Jn 6:62	formerly	-
τὸ	ὁ	neuter	accusative	-	-	-	-	singular	-	article	-	-	Mk 9:43,Mk 9:43,Mt 25:41,Mt 25:41,Mt 18:8,Mt 18:8	hell ⇔ the eternal fire	-
τὸ	ὁ	neuter	accusative	-	-	-	-	singular	-	article	-	-	Col 4:1,Lk 12:57	right (moral)	-
τὸ	ὁ	neuter	vocative, nominative	-	-	-	-	singular	-	article	-	-	Lk 12:32,Mk 5:41	-	-
τὸ	ὁ	neuter	nominative	-	-	-	-	singular	-	article	-	-	Php 4:5	lenience	-
τὸ	ὁ	neuter	accusative	-	-	-	-	singular	-	article	-	-	Re 12:4,Re 9:15,Re 8:12,Re 8:10	one third	-
τὸ	ὁ	neuter	accusative	-	-	-	-	singular	-	article	-	-	Jn 20:26,Jn 20:19,Lk 6:8,Lk 5:19,Lk 4:35,Mk 3:3	midst (location)	-
τὸ	ὁ	neuter	accusative	-	-	-	-	singular	-	article	-	-	Lk 8:22,Mk 8:13,Mk 6:45,Mk 5:21,Mk 5:1,Mk 4:35,Mt 16:5,Mt 14:22,Mt 8:28,Mt 8:18	other side	-
τὸ	ὁ	neuter	accusative	-	-	-	-	singular	-	article	-	-	Ac 8:32	to utter ⇔ open one’s mouth	-
τὸ	ὁ	neuter	accusative	-	-	-	-	singular	-	article	-	-	1 Th 2:2	to convey the Gospel	-
τὸ	ὁ	neuter	accusative	-	-	-	-	singular	-	article	-	-	Mk 15:15	to satisfy (want)	-
