Result	Lemma	Gender	Case	Tense	Voice	Mood	Person	Number	Gloss	Part	Chapter	Adverb/particle Type	Reference	Sense	Pronoun Type
ἤγειραν	ἐγείρω	-	-	aorist	active	indicative	third person	plural	I raise	verb	18	-	Mt 8:25	to get someone up	-
ἤγειρεν	ἐγείρω	-	-	aorist	active	indicative	third person	singular	I raise	verb	18	-	Jn 12:1,Jn 12:9,Jn 12:17,Ac 3:15,Ac 4:10,Ac 5:30,Ac 10:40,Ac 13:30,Ac 13:37,Ro 10:9,1 Co 6:14,1 Co 15:15,1 Co 15:15,1 Th 1:10	to resurrect ⇔ wake up (someone)	-
ἤγειρεν	ἐγείρω	-	-	aorist	active	indicative	third person	singular	I raise	verb	18	-	Lk 1:69,Ac 13:22	to raise (bring into being)	-
ἤγειρεν	ἐγείρω	-	-	aorist	active	indicative	third person	singular	I raise	verb	18	-	Mk 1:31,Mk 9:27,Ac 3:7,Ac 10:26	to raise	-
ἤγειρεν	ἐγείρω	-	-	aorist	active	indicative	third person	singular	I raise	verb	18	-	Ac 12:7	to get someone up	-
μέ	ἐγώ	-	accusative	-	-	-	first person	singular	I	pronoun	16	-	Jn 19:11	-	personal
με	ἐγώ	-	accusative	-	-	-	first person	singular	I	pronoun	16	-	Mt 3:14,Mt 8:2,Mt 10:33,Mt 10:40,Mt 11:28,Mt 14:28,Mt 14:30,Mt 15:8,Mt 15:9,Mt 15:22,Mt 16:15,Mt 18:32,Mt 19:14,Mt 19:17,Mt 22:18,Mt 23:39,Mt 25:35,Mt 25:35,Mt 25:36,Mt 25:36,Mt 25:36,Mt 25:42,Mt 25:43,Mt 25:43,Mt 25:43,Mt 26:12,Mt 26:21,Mt 26:23,Mt 26:32,Mt 26:34,Mt 26:35,Mt 26:46,Mt 26:55,Mt 26:55,Mt 26:75,Mt 27:46,Mt 28:10,Mk 1:40,Mk 5:7,Mk 6:22,Mk 6:23,Mk 7:6,Mk 7:7,Mk 8:27,Mk 8:29,Mk 8:38,Mk 9:19,Mk 9:37,Mk 9:39,Mk 10:14,Mk 10:18,Mk 10:36,Mk 10:47,Mk 10:48,Mk 12:15,Mk 14:18,Mk 14:28,Mk 14:30,Mk 14:31,Mk 14:42,Mk 14:48,Mk 14:49,Mk 14:72,Mk 15:34,Lk 1:48,Lk 2:49,Lk 2:49,Lk 4:18,Lk 4:18,Lk 4:43,Lk 5:12,Lk 6:46,Lk 6:47,Lk 8:28,Lk 9:18,Lk 9:20,Lk 9:26,Lk 9:48,Lk 10:16,Lk 10:35,Lk 10:40,Lk 11:6,Lk 11:18,Lk 12:9,Lk 12:14,Lk 13:33,Lk 13:35,Lk 14:18,Lk 14:19,Lk 14:26,Lk 15:19,Lk 16:4,Lk 16:24,Lk 18:3,Lk 18:5,Lk 18:16,Lk 18:19,Lk 18:38,Lk 18:39,Lk 19:5,Lk 19:27,Lk 22:15,Lk 22:21,Lk 22:34,Lk 22:61,Lk 24:39,Jn 1:33,Jn 1:48,Jn 2:17,Jn 4:34,Jn 5:7,Jn 5:11,Jn 5:24,Jn 5:30,Jn 5:36,Jn 5:37,Jn 5:40,Jn 5:43,Jn 6:26,Jn 6:36,Jn 6:38,Jn 6:39,Jn 6:44,Jn 6:44,Jn 6:57,Jn 6:57,Jn 6:65,Jn 7:16,Jn 7:19,Jn 7:28,Jn 7:29,Jn 7:33,Jn 7:34,Jn 7:34,Jn 7:36,Jn 7:36,Jn 7:37,Jn 8:16,Jn 8:18,Jn 8:21,Jn 8:26,Jn 8:28,Jn 8:29,Jn 8:29,Jn 8:37,Jn 8:40,Jn 8:42,Jn 8:46,Jn 8:49,Jn 8:54,Jn 9:4,Jn 10:14,Jn 10:15,Jn 10:16,Jn 10:17,Jn 11:42,Jn 12:27,Jn 12:44,Jn 12:45,Jn 12:49,Jn 13:13,Jn 13:20,Jn 13:21,Jn 13:33,Jn 13:38,Jn 14:7,Jn 14:9,Jn 14:14,Jn 14:15,Jn 14:19,Jn 14:19,Jn 14:21,Jn 14:21,Jn 14:23,Jn 14:24,Jn 14:24,Jn 14:28,Jn 15:9,Jn 15:16,Jn 15:21,Jn 15:25,Jn 16:5,Jn 16:5,Jn 16:10,Jn 16:16,Jn 16:16,Jn 16:17,Jn 16:17,Jn 16:19,Jn 16:19,Jn 17:5,Jn 17:8,Jn 17:21,Jn 17:23,Jn 17:24,Jn 17:25,Jn 17:26,Jn 18:21,Jn 18:23,Jn 20:21,Jn 20:29,Jn 21:15,Jn 21:16,Jn 21:17,Jn 21:17,Ac 2:28,Ac 7:28,Ac 8:31,Ac 8:36,Ac 9:4,Ac 9:17,Ac 10:29,Ac 11:11,Ac 11:15,Ac 12:11,Ac 16:15,Ac 16:30,Ac 19:21,Ac 19:21,Ac 20:23,Ac 22:7,Ac 22:8,Ac 22:10,Ac 22:13,Ac 22:17,Ac 22:21,Ac 23:3,Ac 23:3,Ac 23:18,Ac 23:22,Ac 24:12,Ac 24:18,Ac 25:10,Ac 25:11,Ac 26:5,Ac 26:13,Ac 26:14,Ac 26:14,Ac 26:16,Ac 26:21,Ac 26:28,Ac 28:18,Ro 7:11,Ro 7:23,Ro 7:24,Ro 9:20,Ro 15:16,Ro 15:19,1 Co 1:17,1 Co 4:4,1 Co 16:6,1 Co 16:11,2 Co 2:2,2 Co 2:3,2 Co 2:13,2 Co 7:7,2 Co 11:16,2 Co 11:16,2 Co 11:32,2 Co 12:6,2 Co 12:7,2 Co 12:11,2 Co 12:21,Ga 1:15,Ga 2:20,Ga 4:12,Ga 4:14,Ga 4:18,Eph 6:20,Php 1:7,Php 2:30,Php 4:13,Col 4:4,1 Ti 1:12,1 Ti 1:12,2 Ti 1:15,2 Ti 1:16,2 Ti 1:17,2 Ti 3:11,2 Ti 4:9,2 Ti 4:10,2 Ti 4:16,2 Ti 4:17,2 Ti 4:18,Tt 3:12,Phm 17,Heb 8:11,Heb 11:32,Re 17:3,Re 21:10	-	personal
μοί	ἐγώ	-	dative	-	-	-	first person	singular	I	pronoun	16	-	Lk 9:38,Ro 9:2,1 Co 9:16,2 Co 9:1	-	personal
μοι	ἐγώ	-	dative	-	-	-	first person	singular	I	pronoun	16	-	Mt 2:8,Mt 4:9,Mt 7:21,Mt 7:22,Mt 8:21,Mt 8:22,Mt 9:9,Mt 11:27,Mt 14:8,Mt 14:18,Mt 15:25,Mt 15:32,Mt 16:24,Mt 17:17,Mt 19:21,Mt 19:28,Mt 20:13,Mt 20:15,Mt 21:2,Mt 21:24,Mt 22:19,Mt 25:20,Mt 25:22,Mt 25:35,Mt 25:42,Mt 26:15,Mt 26:53,Mt 27:10,Mt 28:18,Mk 2:14,Mk 5:9,Mk 6:25,Mk 8:2,Mk 8:34,Mk 10:21,Mk 11:29,Mk 11:30,Mk 12:15,Lk 1:25,Lk 1:38,Lk 1:43,Lk 1:49,Lk 4:23,Lk 5:27,Lk 7:44,Lk 7:45,Lk 9:23,Lk 9:59,Lk 9:59,Lk 9:61,Lk 10:22,Lk 10:40,Lk 11:5,Lk 15:6,Lk 15:9,Lk 15:12,Lk 17:8,Lk 18:13,Lk 18:22,Lk 20:3,Lk 20:24,Lk 22:29,Lk 23:14,Jn 1:33,Jn 1:43,Jn 3:28,Jn 4:7,Jn 4:10,Jn 4:15,Jn 4:21,Jn 4:29,Jn 4:39,Jn 5:11,Jn 5:36,Jn 6:37,Jn 6:39,Jn 8:45,Jn 8:46,Jn 9:11,Jn 10:27,Jn 10:29,Jn 10:37,Jn 12:49,Jn 12:50,Jn 13:36,Jn 14:11,Jn 14:31,Jn 17:4,Jn 17:6,Jn 17:7,Jn 17:8,Jn 17:9,Jn 17:11,Jn 17:12,Jn 17:22,Jn 17:24,Jn 17:24,Jn 18:9,Jn 18:11,Jn 20:15,Jn 21:19,Jn 21:22,Ac 2:28,Ac 3:6,Ac 5:8,Ac 7:7,Ac 7:42,Ac 7:49,Ac 7:49,Ac 9:15,Ac 11:7,Ac 11:12,Ac 12:8,Ac 13:2,Ac 18:10,Ac 20:19,Ac 20:22,Ac 20:23,Ac 21:37,Ac 21:39,Ac 22:5,Ac 22:6,Ac 22:7,Ac 22:9,Ac 22:11,Ac 22:13,Ac 22:17,Ac 22:18,Ac 22:27,Ac 23:19,Ac 23:30,Ac 24:11,Ac 25:24,Ac 25:27,Ac 27:21,Ac 27:23,Ac 27:25,Ro 7:10,Ro 7:13,Ro 7:18,Ro 9:1,Ro 9:19,Ro 12:3,Ro 15:15,Ro 15:30,1 Co 1:11,1 Co 3:10,1 Co 5:12,1 Co 6:12,1 Co 6:12,1 Co 9:15,1 Co 9:16,1 Co 9:16,1 Co 15:32,1 Co 16:9,2 Co 2:12,2 Co 6:18,2 Co 7:4,2 Co 7:4,2 Co 11:28,2 Co 12:7,2 Co 12:9,2 Co 12:13,2 Co 13:10,Ga 2:6,Ga 2:9,Ga 4:15,Ga 4:21,Eph 3:2,Eph 3:3,Eph 3:7,Eph 6:19,Php 1:19,Php 1:22,Php 2:18,Php 3:7,Php 4:3,Php 4:15,Php 4:16,Col 1:25,Col 4:11,2 Ti 3:11,2 Ti 4:8,2 Ti 4:8,2 Ti 4:11,2 Ti 4:14,2 Ti 4:16,2 Ti 4:17,Phm 13,Phm 19,Phm 22,Heb 1:5,Heb 2:13,Heb 8:10,Heb 10:5,Heb 13:6,Jas 2:18,2 Pe 1:14,Re 5:5,Re 7:13,Re 7:14,Re 10:9,Re 10:9,Re 10:11,Re 11:1,Re 17:7,Re 17:15,Re 19:9,Re 19:9,Re 19:10,Re 21:6,Re 21:7,Re 21:10,Re 22:1,Re 22:6,Re 22:8,Re 22:9,Re 22:10	-	personal
μοι	ἐγώ	-	dative	-	-	-	first person	singular	I	pronoun	16	-	Lk 11:7,Lk 18:5,Ga 6:17	to bother	personal
μου	ἐγώ	-	genitive	-	-	-	first person	singular	I	pronoun	16	-	Mt 2:6,Mt 2:15,Mt 3:11,Mt 3:17,Mt 7:21,Mt 7:24,Mt 7:26,Mt 8:6,Mt 8:8,Mt 8:8,Mt 8:9,Mt 8:21,Mt 9:18,Mt 10:22,Mt 10:32,Mt 10:33,Mt 10:37,Mt 10:37,Mt 10:38,Mt 10:38,Mt 11:10,Mt 11:27,Mt 11:29,Mt 11:30,Mt 11:30,Mt 12:18,Mt 12:18,Mt 12:18,Mt 12:18,Mt 12:44,Mt 12:48,Mt 12:48,Mt 12:49,Mt 12:49,Mt 12:50,Mt 12:50,Mt 13:30,Mt 13:35,Mt 15:13,Mt 15:22,Mt 16:17,Mt 16:18,Mt 16:23,Mt 17:5,Mt 17:15,Mt 18:5,Mt 18:10,Mt 18:19,Mt 18:21,Mt 18:35,Mt 19:29,Mt 20:21,Mt 20:23,Mt 20:23,Mt 20:23,Mt 21:13,Mt 21:37,Mt 22:4,Mt 22:4,Mt 22:44,Mt 22:44,Mt 24:5,Mt 24:9,Mt 24:35,Mt 24:48,Mt 25:27,Mt 25:34,Mt 25:40,Mt 26:12,Mt 26:18,Mt 26:18,Mt 26:26,Mt 26:28,Mt 26:29,Mt 26:38,Mt 26:39,Mt 26:42,Mt 26:53,Mt 27:46,Mt 27:46,Mt 28:10,Mk 1:2,Mk 1:7,Mk 1:7,Mk 1:11,Mk 3:33,Mk 3:33,Mk 3:34,Mk 3:34,Mk 3:35,Mk 5:23,Mk 5:30,Mk 5:31,Mk 6:23,Mk 7:14,Mk 8:33,Mk 9:7,Mk 9:17,Mk 9:24,Mk 9:37,Mk 9:39,Mk 10:20,Mk 10:40,Mk 11:17,Mk 12:6,Mk 12:36,Mk 12:36,Mk 13:6,Mk 13:13,Mk 13:31,Mk 14:8,Mk 14:14,Mk 14:14,Mk 14:22,Mk 14:24,Mk 14:34,Mk 15:34,Mk 15:34,Mk 16:17,Lk 1:18,Lk 1:20,Lk 1:25,Lk 1:43,Lk 1:44,Lk 1:44,Lk 1:46,Lk 1:47,Lk 1:47,Lk 2:30,Lk 2:49,Lk 3:16,Lk 3:22,Lk 6:47,Lk 7:6,Lk 7:7,Lk 7:8,Lk 7:27,Lk 7:44,Lk 7:45,Lk 7:46,Lk 7:46,Lk 8:21,Lk 8:21,Lk 8:45,Lk 9:35,Lk 9:38,Lk 9:48,Lk 9:59,Lk 9:61,Lk 10:22,Lk 10:29,Lk 10:40,Lk 11:6,Lk 11:7,Lk 11:24,Lk 12:4,Lk 12:13,Lk 12:17,Lk 12:18,Lk 12:18,Lk 12:19,Lk 12:45,Lk 14:23,Lk 14:24,Lk 14:26,Lk 14:27,Lk 14:27,Lk 14:33,Lk 15:6,Lk 15:17,Lk 15:18,Lk 15:24,Lk 15:29,Lk 16:3,Lk 16:5,Lk 16:24,Lk 16:27,Lk 18:3,Lk 19:8,Lk 19:23,Lk 19:27,Lk 19:27,Lk 19:46,Lk 20:13,Lk 20:42,Lk 20:42,Lk 21:8,Lk 21:12,Lk 21:17,Lk 21:33,Lk 22:11,Lk 22:19,Lk 22:20,Lk 22:28,Lk 22:29,Lk 22:30,Lk 22:30,Lk 22:42,Lk 22:53,Lk 23:42,Lk 23:46,Lk 24:39,Lk 24:39,Lk 24:44,Lk 24:49,Jn 1:15,Jn 1:15,Jn 1:15,Jn 1:27,Jn 1:30,Jn 1:30,Jn 1:30,Jn 2:4,Jn 2:16,Jn 4:49,Jn 5:17,Jn 5:24,Jn 5:31,Jn 5:43,Jn 6:32,Jn 6:40,Jn 6:54,Jn 6:54,Jn 6:55,Jn 6:55,Jn 6:56,Jn 6:56,Jn 8:14,Jn 8:19,Jn 8:19,Jn 8:49,Jn 8:50,Jn 8:52,Jn 8:54,Jn 8:54,Jn 9:11,Jn 9:15,Jn 9:30,Jn 10:15,Jn 10:16,Jn 10:17,Jn 10:18,Jn 10:25,Jn 10:27,Jn 10:28,Jn 10:29,Jn 10:37,Jn 11:21,Jn 11:32,Jn 11:41,Jn 11:42,Jn 12:7,Jn 12:27,Jn 12:47,Jn 12:48,Jn 13:6,Jn 13:8,Jn 13:9,Jn 13:18,Jn 13:37,Jn 14:2,Jn 14:7,Jn 14:13,Jn 14:14,Jn 14:20,Jn 14:21,Jn 14:21,Jn 14:23,Jn 14:23,Jn 14:24,Jn 14:26,Jn 15:1,Jn 15:7,Jn 15:8,Jn 15:10,Jn 15:10,Jn 15:10,Jn 15:15,Jn 15:16,Jn 15:20,Jn 15:21,Jn 15:23,Jn 15:24,Jn 16:23,Jn 16:24,Jn 16:26,Jn 18:37,Jn 19:24,Jn 19:24,Jn 20:13,Jn 20:17,Jn 20:17,Jn 20:17,Jn 20:17,Jn 20:25,Jn 20:25,Jn 20:27,Jn 20:27,Jn 20:28,Jn 20:28,Jn 21:15,Jn 21:16,Jn 21:17,Ac 1:4,Ac 1:8,Ac 2:14,Ac 2:17,Ac 2:18,Ac 2:18,Ac 2:18,Ac 2:25,Ac 2:26,Ac 2:26,Ac 2:26,Ac 2:27,Ac 2:34,Ac 2:34,Ac 7:34,Ac 7:49,Ac 7:49,Ac 7:50,Ac 7:59,Ac 9:15,Ac 9:16,Ac 10:30,Ac 10:30,Ac 11:8,Ac 13:22,Ac 13:22,Ac 13:33,Ac 15:7,Ac 15:13,Ac 15:17,Ac 16:15,Ac 20:24,Ac 20:25,Ac 20:29,Ac 20:34,Ac 21:13,Ac 22:1,Ac 22:17,Ac 24:13,Ac 24:17,Ac 24:20,Ac 25:11,Ac 25:15,Ac 26:3,Ac 26:4,Ac 26:4,Ac 26:29,Ac 28:19,Ro 1:8,Ro 1:9,Ro 1:10,Ro 2:16,Ro 7:4,Ro 7:18,Ro 7:23,Ro 7:23,Ro 7:23,Ro 9:1,Ro 9:2,Ro 9:3,Ro 9:3,Ro 9:17,Ro 9:17,Ro 9:25,Ro 9:25,Ro 9:26,Ro 10:21,Ro 11:3,Ro 11:13,Ro 11:14,Ro 15:14,Ro 15:31,Ro 16:3,Ro 16:4,Ro 16:5,Ro 16:7,Ro 16:7,Ro 16:8,Ro 16:9,Ro 16:11,Ro 16:21,Ro 16:21,Ro 16:23,Ro 16:25,1 Co 1:4,1 Co 1:11,1 Co 2:4,1 Co 2:4,1 Co 4:14,1 Co 4:16,1 Co 4:17,1 Co 4:17,1 Co 4:18,1 Co 8:13,1 Co 8:13,1 Co 9:1,1 Co 9:2,1 Co 9:15,1 Co 9:18,1 Co 9:27,1 Co 10:14,1 Co 10:29,1 Co 11:1,1 Co 11:2,1 Co 11:33,1 Co 13:3,1 Co 13:3,1 Co 14:14,1 Co 14:14,1 Co 14:19,1 Co 14:21,1 Co 14:39,1 Co 15:58,1 Co 16:24,2 Co 2:13,2 Co 2:13,2 Co 6:16,2 Co 11:1,2 Co 11:1,2 Co 11:9,2 Co 11:30,2 Co 12:9,2 Co 12:9,2 Co 12:21,2 Co 12:21,Ga 1:14,Ga 1:14,Ga 1:15,Ga 4:14,Ga 4:19,Ga 4:20,Ga 6:17,Eph 1:16,Eph 3:4,Eph 3:13,Eph 3:14,Eph 6:19,Php 1:3,Php 1:4,Php 1:7,Php 1:7,Php 1:8,Php 1:13,Php 1:14,Php 1:17,Php 1:20,Php 1:20,Php 2:2,Php 2:12,Php 2:12,Php 2:12,Php 2:25,Php 2:25,Php 3:1,Php 3:8,Php 3:17,Php 4:1,Php 4:1,Php 4:3,Php 4:14,Php 4:19,Col 1:24,Col 2:1,Col 4:10,Col 4:18,2 Ti 1:3,2 Ti 1:6,2 Ti 1:12,2 Ti 1:16,2 Ti 2:1,2 Ti 2:8,2 Ti 3:10,2 Ti 4:6,2 Ti 4:16,Phm 4,Phm 4,Phm 20,Phm 23,Phm 24,Heb 1:5,Heb 1:13,Heb 2:12,Heb 3:9,Heb 3:10,Heb 3:11,Heb 3:11,Heb 4:3,Heb 4:3,Heb 4:5,Heb 5:5,Heb 8:9,Heb 8:9,Heb 8:10,Heb 10:16,Heb 10:38,Heb 10:38,Heb 12:5,Jas 1:2,Jas 1:16,Jas 1:19,Jas 2:1,Jas 2:3,Jas 2:5,Jas 2:14,Jas 2:18,Jas 3:1,Jas 3:10,Jas 3:12,Jas 5:12,Jas 5:19,1 Pe 5:13,2 Pe 1:14,2 Pe 1:17,2 Pe 1:17,1 Jn 2:1,Re 1:10,Re 1:20,Re 2:3,Re 2:13,Re 2:13,Re 2:13,Re 2:13,Re 2:16,Re 2:26,Re 2:28,Re 3:2,Re 3:5,Re 3:8,Re 3:8,Re 3:10,Re 3:12,Re 3:12,Re 3:12,Re 3:12,Re 3:12,Re 3:16,Re 3:20,Re 3:21,Re 3:21,Re 7:14,Re 10:10,Re 10:10,Re 11:3,Re 18:4,Re 22:12,Re 22:16	-	personal
μου	ἐγώ	-	genitive	-	-	-	first person	singular	I	pronoun	16	-	Mt 4:19,Mt 16:24,Mk 1:17,Mk 8:34,Lk 9:23	to follow (behavior)	personal
μού	ἐγώ	-	genitive	-	-	-	first person	singular	I	pronoun	16	-	Mt 3:11,Lk 8:46,Jn 6:51,Jn 8:31,Jn 14:28,Jn 15:14,Ac 2:25,Ro 1:9,1 Co 9:18,1 Co 11:24	-	personal
ἐγώ	ἐγώ	-	nominative	-	-	-	first person	singular	I	pronoun	16	-	Mt 14:27,Mt 21:30,Mt 22:32,Mt 24:5,Mt 26:22,Mt 26:25,Mk 6:50,Mk 13:6,Mk 14:19,Mk 14:29,Mk 14:62,Lk 1:19,Lk 21:8,Lk 22:70,Lk 24:39,Jn 4:26,Jn 5:7,Jn 6:20,Jn 6:35,Jn 6:41,Jn 6:51,Jn 8:11,Jn 8:12,Jn 8:16,Jn 8:18,Jn 8:24,Jn 8:28,Jn 9:9,Jn 10:7,Jn 10:9,Jn 11:25,Jn 13:19,Jn 14:6,Jn 14:26,Jn 15:5,Jn 17:4,Jn 18:5,Jn 18:6,Jn 18:8,Jn 18:21,Jn 18:26,Ac 7:7,Ac 9:5,Ac 9:10,Ac 10:21,Ac 13:25,Ac 18:10,Ac 22:3,Ac 22:8,Ac 26:15,Ac 26:29,Ac 28:17,Ro 14:11,2 Co 11:23,Ga 2:20,Ga 4:12,1 Ti 1:11,1 Ti 1:15,Tt 1:5,Phm 20,Re 1:17,Re 2:23,Re 21:6,Re 22:16	-	personal
ἐγὼ	ἐγώ	-	nominative	-	-	-	first person	singular	I	pronoun	16	-	Mt 3:14,Mt 5:22,Mt 5:28,Mt 5:32,Mt 5:34,Mt 5:39,Mt 5:44,Mt 8:7,Mt 8:9,Mt 10:16,Mt 11:10,Mt 12:27,Mt 12:28,Mt 20:15,Mt 20:22,Mt 21:27,Mt 23:34,Mt 25:27,Mt 26:33,Mt 26:39,Mt 28:20,Mk 1:8,Mk 6:16,Mk 9:25,Mk 10:38,Mk 10:38,Mk 10:39,Mk 10:39,Mk 11:33,Mk 12:26,Mk 14:36,Mk 14:58,Lk 1:18,Lk 3:16,Lk 7:8,Lk 8:46,Lk 9:9,Lk 10:35,Lk 11:19,Lk 11:20,Lk 15:17,Lk 16:9,Lk 19:22,Lk 20:8,Lk 21:15,Lk 22:27,Lk 22:32,Lk 23:14,Lk 24:49,Jn 1:20,Jn 1:23,Jn 1:26,Jn 1:27,Jn 1:30,Jn 1:31,Jn 3:28,Jn 4:14,Jn 4:32,Jn 4:38,Jn 5:30,Jn 5:31,Jn 5:34,Jn 5:43,Jn 5:45,Jn 6:40,Jn 6:51,Jn 6:63,Jn 6:70,Jn 7:7,Jn 7:8,Jn 7:17,Jn 7:29,Jn 7:34,Jn 7:36,Jn 8:14,Jn 8:15,Jn 8:16,Jn 8:21,Jn 8:21,Jn 8:22,Jn 8:23,Jn 8:23,Jn 8:29,Jn 8:38,Jn 8:42,Jn 8:45,Jn 8:49,Jn 8:50,Jn 8:54,Jn 8:55,Jn 8:58,Jn 9:39,Jn 10:10,Jn 10:17,Jn 10:18,Jn 10:25,Jn 10:30,Jn 10:34,Jn 11:27,Jn 11:42,Jn 12:26,Jn 12:46,Jn 12:47,Jn 12:49,Jn 12:50,Jn 13:7,Jn 13:14,Jn 13:15,Jn 13:18,Jn 13:26,Jn 13:33,Jn 14:3,Jn 14:4,Jn 14:10,Jn 14:10,Jn 14:11,Jn 14:12,Jn 14:12,Jn 14:14,Jn 14:19,Jn 14:20,Jn 14:27,Jn 14:28,Jn 15:10,Jn 15:14,Jn 15:16,Jn 15:19,Jn 15:20,Jn 15:26,Jn 16:4,Jn 16:7,Jn 16:7,Jn 16:26,Jn 16:27,Jn 16:33,Jn 17:12,Jn 17:14,Jn 17:14,Jn 17:16,Jn 17:19,Jn 17:23,Jn 17:24,Jn 17:25,Jn 18:20,Jn 18:20,Jn 18:35,Jn 18:37,Jn 18:38,Jn 19:6,Ac 7:32,Ac 9:16,Ac 10:20,Ac 10:26,Ac 11:5,Ac 11:17,Ac 13:33,Ac 13:41,Ac 15:19,Ac 17:3,Ac 17:23,Ac 18:6,Ac 18:15,Ac 20:22,Ac 20:25,Ac 20:29,Ac 21:13,Ac 21:39,Ac 22:8,Ac 22:19,Ac 22:21,Ac 22:28,Ac 22:28,Ac 23:1,Ac 23:6,Ac 23:6,Ac 24:21,Ac 25:18,Ac 25:20,Ac 25:25,Ac 26:10,Ac 26:15,Ac 26:17,Ac 27:23,Ro 7:9,Ro 7:10,Ro 7:14,Ro 7:17,Ro 7:20,Ro 7:20,Ro 7:24,Ro 7:25,Ro 9:3,Ro 10:19,Ro 11:1,Ro 11:13,Ro 11:19,Ro 12:19,Ro 15:14,Ro 16:4,Ro 16:22,1 Co 1:12,1 Co 1:12,1 Co 1:12,1 Co 1:12,1 Co 3:4,1 Co 3:4,1 Co 3:6,1 Co 4:15,1 Co 5:3,1 Co 6:12,1 Co 7:10,1 Co 7:12,1 Co 7:28,1 Co 9:6,1 Co 9:26,1 Co 10:30,1 Co 10:30,1 Co 15:10,1 Co 15:11,2 Co 2:2,2 Co 2:10,2 Co 10:1,2 Co 11:29,2 Co 12:11,2 Co 12:13,2 Co 12:15,2 Co 12:16,Ga 1:12,Ga 2:19,Ga 5:2,Ga 5:10,Ga 6:17,Eph 3:1,Eph 4:1,Eph 5:32,Php 3:4,Php 3:4,Php 3:13,Php 4:11,Col 1:23,Col 1:25,1 Th 2:18,1 Ti 2:7,2 Ti 1:11,Tt 1:3,Phm 13,Phm 19,Phm 19,Heb 1:5,Heb 1:5,Heb 2:13,Heb 2:13,Heb 5:5,Heb 10:30,Heb 12:26,1 Pe 1:16,2 Pe 1:17,2 Jn 1,2 Jn 1,3 Jn 1,Re 3:9,Re 3:19,Re 17:7,Re 21:6,Re 22:13,Re 22:18	-	personal
ἐμέ	ἐγώ	-	accusative	-	-	-	first person	singular	I	pronoun	16	-	Ac 24:19	to have a grudge ⇔ have something against someone	personal
ἐμέ	ἐγώ	-	accusative	-	-	-	first person	singular	I	pronoun	16	-	Mt 18:6,Mt 26:10,Mk 9:42,Lk 1:43,Lk 22:53,Lk 23:28,Jn 6:45,Jn 6:57,Jn 7:38,Jn 8:42,Jn 16:3,Jn 16:9,Jn 17:20,Ac 3:22,Ac 7:37,Ac 22:6,Ac 26:18,Ro 15:3,Eph 6:21,Php 2:27,Phm 17	-	personal
ἐμοί	ἐγώ	-	dative	-	-	-	first person	singular	I	pronoun	16	-	Mt 11:6,Mt 18:26,Mt 18:29,Mk 14:6,Lk 7:23,Lk 22:37,Jn 5:46,Jn 12:26,Jn 14:10,Jn 14:11,Jn 15:4,Jn 15:6,Jn 17:23,Jn 18:35,Ac 28:18,Ro 7:18,1 Co 9:15,1 Co 15:10,Ga 1:16,Ga 2:3,Php 1:30,Php 4:9,Phm 16	-	personal
ἐμοὶ	ἐγώ	masculine	nominative, dative	-	-	-	first person	plural, singular	I	adjective, pronoun	16	-	Jn 13:35,Jn 15:8	-	personal
ἐμοὶ	ἐγώ	masculine	nominative, dative	-	-	-	first person	plural, singular	I	pronoun	16	-	Jn 18:36	-	personal
ἐμοὶ	ἐγώ	-	dative	-	-	-	first person	singular	I	pronoun	16	-	1 Co 16:4	to accompany (travel)	personal
ἐμοὶ	ἐγώ	-	dative	-	-	-	first person	singular	I	pronoun	16	-	Mt 10:32,Mt 25:40,Mt 25:45,Mt 26:31,Mk 5:7,Lk 4:6,Lk 8:28,Lk 12:8,Lk 15:29,Jn 2:4,Jn 6:56,Jn 7:23,Jn 8:12,Jn 10:38,Jn 10:38,Jn 12:26,Jn 12:26,Jn 14:10,Jn 14:20,Jn 14:30,Jn 15:2,Jn 15:4,Jn 15:5,Jn 15:7,Jn 16:33,Jn 17:21,Jn 19:10,Ac 11:12,Ac 22:9,Ac 26:13,Ro 7:8,Ro 7:13,Ro 7:17,Ro 7:20,Ro 7:21,Ro 7:21,Ro 12:19,Ro 14:11,1 Co 4:3,1 Co 14:11,2 Co 1:17,2 Co 9:4,2 Co 11:10,2 Co 13:3,Ga 1:2,Ga 1:24,Ga 2:6,Ga 2:8,Ga 2:9,Ga 2:20,Ga 6:14,Php 1:7,Php 1:26,Php 1:30,Php 2:16,Php 2:22,Php 3:1,Php 4:21,Col 1:29,1 Ti 1:16,2 Ti 4:8,Phm 11,Phm 18,Heb 10:30,Heb 13:6	-	personal
ἐμοὺς	ἐγώ	masculine	accusative	-	-	-	first person	plural	I	adjective, pronoun	16	-	Re 2:20	-	possessive
ἐμοῦ	ἐγώ	neuter	genitive	-	-	-	first person	singular	I	adjective, pronoun	16	-	1 Co 5:4,Phm 10	-	personal
